Bd_DisCh_EVBat,Bd_E_HW,Bd_Fl_HP,Bd_FracCh_Bat,Bd_FracCh_EVBat,Bd_Frac_Vent_sp_out,Bd_Pw_Bat_sp_out,Bd_T_HP_return,Bd_T_HP_sp_out,Bd_T_HP_supply,Ext_Irr,Ext_P,Ext_RH,Ext_T,Fa_ECh_Bat,Fa_ECh_EVBat,Fa_EDCh_Bat,Fa_EDCh_EVBat,Fa_E_All,Fa_E_Appl,Fa_E_HVAC,Fa_E_Light,Fa_E_self,Fa_Pw_All,Fa_Pw_Prod,Fa_Stat_EV,HVAC_Pw_HP,HVAC_onoff_HP,P1_FlFrac_HW,P1_T_Tank,P1_T_Tank_sp_out,P1_T_Thermostat_sp_out,P2_FlFrac_HW,P2_T_Tank,P2_T_Tank_sp_out,P2_T_Thermostat_sp_out,P3_FlFrac_HW,P3_T_Tank,P3_T_Tank_sp_out,P3_T_Thermostat_sp_out,P4_FlFrac_HW,P4_T_Tank,P4_T_Tank_sp_out,P4_T_Thermostat_sp_out,Z01_E_Appl,Z01_RH,Z01_T,Z02_E_Appl,Z02_RH,Z02_T,Z03_E_Appl,Z03_RH,Z03_T,Z04_E_Appl,Z04_RH,Z04_T,Z05_E_Appl,Z05_RH,Z05_T,Z06_E_Appl,Z06_RH,Z06_T,Z07_E_Appl,Z07_RH,Z07_T,Z08_E_Appl,Z08_RH,Z08_T
0,13.75132982,0,0.486501035,0,0.5,0.866025404,45.1972327,45,45.1972327,0,101300,93,7,173.2050808,0,0,0,739.4567484,0,739.4567484,0,912.6618291,1258.06753,-3646.422753,0,0,1,0,50.837407,50,21,0,50.94208801,50,21,0,51.31409604,50,21,0,51.31409604,50,21,0,39.07906718,20.37401346,0,40.42854602,20.36030675,0,40.62505343,19.73973154,0,44.23738073,19.25094434,0,39.07385284,20.37746499,0,41.55598909,20.08384469,0,41.49858089,19.40267001,0,44.29577711,18.98889951
0,13.75252176,1.8847944,0.502216196,0,0.5,0.866025404,43.98589708,45,48.83717889,0,101300,93,7,173.2050808,0,0,0,62.9033765,0,62.9033765,0,236.1084573,12295.44574,-3646.422753,0,10750.51142,1,0,50.82274711,50,21,0,50.92737425,50,21,0,51.29918654,50,21,0,51.29918654,50,21,0,39.12836259,20.3477164,0,40.39927221,20.36838705,0,40.36897777,19.83684717,0,43.89748058,19.37531823,0,38.89722857,20.44520381,0,41.36677463,20.16162485,0,41.26591186,19.48779907,0,43.9993783,19.09553312
0,13.74581249,1.8847944,0.517888607,0,0.5,0.866025404,43.87422488,45,48.70641818,0,101300,93,7,173.2050808,0,0,0,614.772287,0,614.772287,0,787.9773677,12272.91485,-3646.422753,0,10727.98053,1,0,50.80809434,50,21,0,50.91266764,50,21,0,51.28428431,50,21,0,51.28428431,50,21,0,39.00408024,20.39417719,0,40.37203156,20.37614224,0,40.12375467,19.93074863,0,43.58133418,19.49381709,0,38.72925838,20.51019425,0,41.18972267,20.23553874,0,41.04475631,19.56945003,0,43.72341405,19.1967823
0,13.73910665,1.8847944,0.533518613,0,0.5,0.866025404,44.21813086,45,49.02015424,0,101300,92.2,6.98,173.2050808,0,0,0,613.6457425,0,613.6457425,0,786.8508233,12359.17481,-3646.422753,0,10786.25949,1,0,50.79344869,50,21,0,50.89796817,50,21,0,51.26938933,50,21,0,51.26938933,50,21,0,38.80224649,20.46531512,0,40.31697307,20.38574335,0,39.86497829,20.02284763,0,43.25625241,19.60865202,0,38.54605844,20.57398713,0,40.99494375,20.30757084,0,40.80974739,19.6491931,0,43.43546347,19.29470139
0,13.73240424,0,0.550608684,0,0.5,0.951056516,46.01172934,45,46.01172934,0,101300,91.4,6.96,190.2113033,0,0,0,617.9587403,0,616.5596903,1.39905,791.163821,1175.44816,-4004.44849,0,0,1,0,50.77881014,50,18.06107374,0,50.88327584,50,25.75528258,0,51.25450161,50,16.24471742,0,51.25450161,50,23.93892626,0,38.82723358,20.42776285,0,40.55550599,20.26119228,0,39.58058437,20.11392064,0,42.9069839,19.72088885,0,38.5926503,20.52709285,0,41.11042224,20.24173883,0,40.54826569,19.72789302,0,43.11998069,19.3904359
0,13.72570526,0,0.567648769,0,0.5,0.951056516,45.37137294,45,45.37137294,0,101300,90.6,6.94,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-4004.44849,0,0,1,0,50.76417871,50,18.06107374,0,50.86859065,50,25.75528258,0,51.23962114,50,16.24471742,0,51.23962114,50,23.93892626,0,38.98954494,20.31835813,0,40.95476831,20.05621842,0,39.27877644,20.20039785,0,42.54479353,19.82619555,0,38.76699461,20.4120262,0,41.39665341,20.09191048,0,40.26850527,19.80204986,0,42.78817052,19.47975036
0,13.71900971,0,0.5846393,0,0.5,0.951056516,45.16134166,45,45.16134166,0,101300,89.8,6.92,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-4004.44849,0,0,1,0,50.74955438,50,18.06107374,0,50.8539126,50,25.75528258,0,51.22474792,50,16.24471742,0,51.22474792,50,23.93892626,0,39.17800822,20.18535443,0,41.37073148,19.83043144,0,38.97332586,20.27779343,0,42.18749756,19.91918637,0,38.9606078,20.27622036,0,41.70482033,19.9178043,0,39.98440651,19.86724842,0,42.45805632,19.55731801
0,13.71231759,0,0.601580704,0,0.5,0.951056516,45.43187079,45,45.43187079,0,101300,89,6.9,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,3570.832824,-4004.44849,0,0,1,0,51.00668217,50,18.06107374,0,50.83924167,50,25.75528258,0,51.20988195,50,16.24471742,0,51.20988195,50,23.93892626,0,39.33890792,20.05273288,0,41.73672212,19.61171677,0,38.66241263,20.34812163,0,41.83150293,20.00253404,0,39.12387992,20.14205039,0,41.96650298,19.74748597,0,39.69393633,19.92555757,0,42.12625322,19.62582745
0,13.73891443,0,0.618473399,0,0.5,0.951056516,45.5436136,45,45.5436136,0,101300,88.2,6.88,190.2113033,0,0,0,178.5416412,0,177.1425912,1.39905,368.7529444,1175.44816,-4004.44849,0,0,1,0,51.22536029,50,18.06107374,0,50.82457787,50,25.75528258,0,51.19502321,50,16.24471742,0,51.19502321,50,23.93892626,0,39.45987484,19.92675587,0,42.03938823,19.40644683,0,38.34146152,20.41437013,0,41.46958641,20.08008638,0,39.24663738,20.01488014,0,42.16815189,19.58757473,0,39.39226684,19.98000563,0,41.7857053,19.68912609
0,13.76080142,0,0.635317801,0,0.5,0.951056516,45.64116794,45,45.64116794,0,101300,87.4,6.86,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-4004.44849,0,0,1,0,51.21049172,50,18.06107374,0,50.8099212,50,25.75528258,0,51.18017172,50,16.24471742,0,51.18017172,50,23.93892626,0,39.54436831,19.80685544,0,42.28524312,19.21313542,0,38.00958961,20.47782486,0,41.0997233,20.15354789,0,39.33301621,19.89384829,0,42.31658816,19.43682069,0,39.0783934,20.03190572,0,41.43457599,19.74891109
0,13.75408328,0,0.652114318,0,0.5,0.951056516,45.07171559,45,45.07171559,0,101300,86.6,6.84,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-4004.44849,0,0,1,0,50.98380353,50,18.06107374,0,50.79527165,50,25.75528258,0,50.95396641,50,16.24471742,0,50.95396641,50,23.93892626,0,39.59825316,19.69134956,0,42.48324194,19.02929328,0,37.66423051,20.54039179,0,40.71788664,20.22534861,0,39.38891246,19.7772402,0,42.42103138,19.29296363,0,38.74961863,20.08317434,0,41.06896959,19.80759476
0,278.4569874,0,0.668863352,0,0.5,0.951056516,45.20774706,45,45.20774706,0,101300,85.8,6.82,190.2113033,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-4004.44849,0,0,1,0,50.79704426,50,18.06107374,0,50.78062921,50,25.75528258,0,50.76670895,50,16.24471742,0,50.76670895,50,23.93892626,0,39.62580426,19.57913813,0,42.63987109,18.85329675,0,37.31381508,20.59917474,0,40.33488586,20.29198631,0,39.41851391,19.66398094,0,42.48819131,19.15455122,0,38.41459365,20.13093,0,40.69994263,19.86166469
0,-11.36532155,0,0.685420184,0,0.5,0.951056516,45.52521453,45,45.52521453,0,101300,85,6.8,188.5586376,0,0,0,58.772408,0,57.373358,1.39905,248.9837113,1175.44816,-3969.655528,0,0,1,0,50.83348102,50,18.06107374,0,50.76599388,50,25.75528258,0,50.80264945,50,16.24471742,0,50.80264945,50,23.93892626,0,39.62982981,19.46967498,0,42.75935411,18.68429145,0,36.95813504,20.65488093,0,39.94989845,20.35441038,0,39.42456518,19.55354018,0,42.52237984,19.0208937,0,38.07307691,20.17588952,0,40.326815,19.91205579
0.106208894,-30.36872466,0,0.701149175,0,0.5,0.951056516,45.06601056,45,45.06601056,0,101300,84.2,6.78,179.628544,0,0,0,58.772408,0,57.373358,1.39905,247.3310456,1568.421067,-3781.653558,0,0,1,0,50.66912469,50,18.06107374,0,50.54589384,50,25.75528258,0,50.637917,50,16.24471742,0,50.637917,50,23.93892626,0,39.61237171,19.36267792,0,42.84475356,18.52178356,0,36.59436064,20.7093363,0,39.558638,20.41493638,0,39.40909187,19.44563589,0,42.52675605,18.89161776,0,37.72212922,20.21988208,0,39.94539301,19.96106507
0.106208894,312.4210142,0,0.716091716,0,0.5,0.994521895,45.1246038,45,45.1246038,0,101300,83.4,6.76,171.2332398,0,0,0,78.42105333,19.64864533,57.373358,1.39905,258.0495973,1568.421067,-3604.910312,0,0,1,0,50.5660215,50,16.24471742,0,50.36396712,50,23.93892626,0,50.53458386,50,23.93892626,0,50.53458386,50,16.24471742,0,39.57533774,19.25787816,0,42.8986693,18.36538519,0,36.22897429,20.76020797,0,39.16931718,20.47074524,0,39.13130211,19.44819684,0,42.17653799,18.90200405,0,37.58968359,20.15621168,0,39.85706388,19.87611324
0.106208894,-73.48227858,0,0.73028713,0,0.5,0.994521895,45.36368988,45,45.36368988,0,101300,82.6,6.74,163.076817,0,0,0,78.42105333,19.64864533,57.373358,1.39905,249.6542932,1568.421067,-3433.196148,0,0,1,0,50.66513249,50,16.24471742,0,50.39761667,50,23.93892626,0,50.63355359,50,23.93892626,0,50.63355359,50,16.24471742,0,39.52078787,19.15489682,0,42.92349964,18.21472824,0,35.8613536,20.80821882,0,38.78063269,20.52279137,0,38.68825006,19.51964066,0,41.60912197,18.99839612,0,37.58545059,20.02672329,0,39.93879404,19.71012943
0.106208894,-79.41347895,0,0.743772774,0,0.5,0.994521895,45.52354202,45,45.52354202,0,101300,81.8,6.72,155.2887298,0,0,0,78.42105333,19.64864533,57.373358,1.39905,241.4978703,1568.421067,-3269.236417,0,0,1,0,50.764243,50,16.24471742,0,50.44626386,50,23.93892626,0,50.73255969,50,23.93892626,0,50.73255969,50,16.24471742,0,39.45030194,19.05351189,0,42.92147457,18.06945076,0,35.48964468,20.85463404,0,38.3896603,20.57268611,0,38.18711593,19.61369694,0,40.97491858,19.12167309,0,37.61138514,19.87794939,0,40.05683848,19.52163464
0.106208894,-81.32250767,0,0.756584135,0,0.5,0.994521895,45.01407319,45,45.01407319,0,101300,81,6.7,147.8544075,0,0,0,78.42105333,19.64864533,57.373358,1.39905,233.7097832,1568.421067,-3112.724369,0,0,1,0,50.62658957,50,16.24471742,0,50.29195731,50,23.93892626,0,50.59483805,50,23.93892626,0,50.59483805,50,16.24471742,0,39.36411793,18.95400508,0,42.89465228,17.92921135,0,35.1133606,20.90009075,0,37.99539429,20.62125012,0,37.67891669,19.708318,0,40.34473763,19.24384279,0,37.62168307,19.73181624,0,40.14828823,19.33810132
0.106208894,294.3327571,0,0.768754928,0,0.5,0.994521895,45.07024809,45,45.07024809,0,101300,80.2,6.68,140.7596335,0,0,0,78.42105333,19.64864533,57.373358,1.39905,226.2754609,1568.421067,-2963.360705,0,0,1,0,50.52403649,50,16.24471742,0,50.16564446,50,23.93892626,0,50.49225132,50,23.93892626,0,50.49225132,50,16.24471742,0,39.26250523,18.85661193,0,42.84496361,17.79366963,0,34.73879629,20.9420349,0,37.60595004,20.66537054,0,37.18336723,19.7951878,0,39.74425376,19.35466044,0,37.60580889,19.59355082,0,40.19895219,19.1659623
0.106208894,-81.24010428,0,0.780317182,0,0.5,0.994521895,45.31942257,45,45.31942257,0,101300,79.4,6.66,133.9905639,0,0,0,78.42105333,19.64864533,57.373358,1.39905,219.1806868,1568.421067,-2820.853977,0,0,1,0,50.61860274,50,16.24471742,0,50.24410476,50,23.93892626,0,50.58680316,50,23.93892626,0,50.58680316,50,16.24471742,0,39.14591242,18.76146774,0,42.77413752,17.66252111,0,34.36502282,20.98117669,0,37.2197166,20.70597053,0,36.69832648,19.87549886,0,39.16883001,19.45587287,0,37.56617204,19.46226942,0,40.21296078,19.00394401
0.106208894,-86.01074494,0,0.791301323,0,0.5,0.994521895,45.48551269,45,45.48551269,0,101300,78.6,6.64,127.5337421,0,0,0,78.42105333,19.64864533,57.373358,1.39905,212.4116173,1568.421067,-2684.920887,0,0,1,0,50.71497846,50,16.24471742,0,50.32761419,50,23.93892626,0,50.68317156,50,23.93892626,0,50.68317156,50,16.24471742,0,39.01495535,18.66861206,0,42.68383462,17.53545139,0,33.98954573,21.01896928,0,36.83300388,20.74487948,0,36.21804971,19.9520806,0,38.60905164,19.55123266,0,37.50696624,19.3362423,0,40.196975,18.84975118
0.106208894,-86.87632426,0,0.801736257,0,0.5,0.994521895,45.65879309,45,45.65879309,0,101300,77.8,6.62,121.3761088,0,0,0,78.42105333,19.64864533,57.373358,1.39905,205.9547955,2459.163535,-2555.286502,0,0,1,0,50.80845318,50,16.24471742,0,50.43038657,50,23.93892626,0,50.77664592,50,23.93892626,0,50.77664592,50,16.24471742,0,38.87027537,18.57805102,0,42.57555308,17.41217331,0,33.61137871,21.05616715,0,36.44423419,20.78304861,0,35.73969476,20.02648925,0,38.05978479,19.64283808,0,37.43101464,19.21437689,0,40.15570164,18.70188936
0.106208894,-82.92272392,0,0.811649444,0,0.5,0.994521895,45.15730458,45,45.15730458,0,101300,77,6.6,115.505009,0,0,0,122.9581768,19.64864533,101.9104814,1.39905,244.3342856,3317.663853,-2431.684401,0,0,1,0,50.665342,50,16.24471742,0,50.76094294,50,23.93892626,0,50.63353983,50,23.93892626,0,50.63353983,50,16.24471742,0,38.71256065,18.4897493,0,42.45083694,17.29235422,0,33.23066281,21.09297847,0,36.05341354,20.82074418,0,35.26278484,20.09920418,0,37.51937016,19.73140009,0,37.33994586,19.09613158,0,40.09190286,18.55962218
0.106208894,292.9985672,0,0.821066972,0,0.5,0.994521895,45.13206166,45,45.13206166,0,101305,77.5,6.57,109.9081961,0,0,0,165.8831926,19.64864533,144.8354973,1.39905,281.3882017,1599.758183,-2313.85676,0,0,1,0.146813441,50.53774883,50,16.24471742,0.946908,50.58392007,50,23.93892626,0.976593279,50.39825825,50,23.93892626,0.976593279,50.39825825,50,16.24471742,0,38.57633072,18.40367335,0,42.32744384,17.17262644,0,32.88000772,21.12680533,0,35.62478576,20.84870286,0,34.82289581,20.16713468,0,36.96161992,19.8077285,0,37.267529,18.98123431,0,39.98066292,18.41681237
0.106208894,96.60032734,0,0.830013623,0,0.5,0.994521895,45.1573013,45,45.1573013,0,101310,78,6.54,104.5738331,0,0,0,79.98790914,19.64864533,58.14356381,2.1957,189.8961052,1599.758177,-2201.554381,0,0,1,0.146813441,50.58364655,50,16.24471742,0.946908,50.45693521,50,18.06107374,0.976593279,50.27981068,50,23.93892626,0.976593279,50.27981068,50,25.75528258,0,38.47806066,18.31983566,0,42.24112105,17.05400218,0,32.75300655,21.05674543,0,35.4490289,20.74376844,0,34.43064425,20.23066075,0,36.43511558,19.87460814,0,36.99799984,18.97913832,0,39.57385015,18.41298775
0.106208894,55.59975508,0,0.838512942,0,0.5,0.994521895,45.08790032,45,45.08790032,0,101315,78.5,6.51,99.49049214,0,0,0,79.98790887,19.64864533,58.14356354,2.1957,184.561742,1599.758173,-2094.536677,0,0,1,0.146813441,50.6160292,50,16.24471742,0.946908,50.36778789,50,18.06107374,0.976593279,50.19800624,50,23.93892626,0.976593279,50.19800624,50,25.75528258,0,38.42102118,18.23824071,0,42.20996007,16.93754345,0,32.77871668,20.92369527,0,35.46514143,20.56045435,0,34.08473106,20.29076798,0,35.96834457,19.93581368,0,36.62355901,19.04669791,0,39.02810797,18.49534716
0.106208894,47.73700134,0,0.846587295,0,0.5,0.994521895,45.12112304,45,45.12112304,0,101320,79,6.48,94.64715158,0,0,0,79.98790866,19.64864533,58.14356333,2.1957,179.4784008,1599.75817,-1992.571612,0,0,1,0.146813441,50.63198207,50,16.24471742,0.946908,50.29134667,50,18.06107374,0.976593279,50.12783989,50,23.93892626,0.976593279,50.12783989,50,25.75528258,0,38.40163337,18.15887492,0,42.23483691,16.82362183,0,32.87542164,20.7724603,0,35.57822609,20.35648465,0,33.77713919,20.34942279,0,35.56107074,19.99501575,0,36.23807872,19.13735683,0,38.48090929,18.60576529
0.106208894,45.7401451,0,0.85425793,0,0.5,0.994521895,45.09908283,45,45.09908283,0,101325,79.5,6.45,90.03319191,0,0,0,79.9879085,19.64864533,58.14356316,2.1957,174.6350601,1599.758167,-1895.435619,0,0,1,0.146813441,50.63602813,50,16.24471742,0.946908,50.21980859,50,18.06107374,0.976593279,50.06175032,50,23.93892626,0.976593279,50.06175032,50,25.75528258,0,38.41498522,18.08171034,0,42.30899527,16.71240367,0,33.00214437,20.62398938,0,35.73531038,20.15843948,0,33.50716379,20.40490633,0,35.21208574,20.05044489,0,35.88898869,19.22645149,0,37.99547359,18.71334937
0.106208894,46.84242347,0,0.861545034,0,0.5,0.994521895,45.13865018,45,45.13865018,0,101330,80,6.42,85.63839011,0,0,0,79.98790837,19.64864533,58.14356304,2.1957,170.0211003,5597.950279,-1802.913476,0,0,1,0.146813441,50.63299674,50,16.24471742,0.946908,50.15117248,50,18.06107374,0.976593279,50.08934758,50,23.93892626,0.976593279,50.08934758,50,25.75528258,0,38.45681969,18.00670992,0,42.42466456,16.60397294,0,33.14639451,20.48319778,0,35.91755414,19.97227503,0,33.26801031,20.45876626,0,34.90976758,20.10402638,0,35.58096197,19.30980014,0,37.57490696,18.81286488
0.106208894,46.70748234,0,0.868467782,0,0.5,0.994521895,45.12499482,45,45.12499482,0,101335,80.5,6.39,81.4529129,0,0,0,279.8975139,19.64864533,258.0531686,2.1957,365.5359041,3252.104856,-1714.798166,0,0,1,0.146813441,50.62577459,50,16.24471742,0.946908,50.08454432,50,18.06107374,0.976593279,50.50714414,50,23.93892626,0.976593279,50.50714414,50,25.75528258,0,38.52373317,17.93383094,0,42.57539962,16.49834739,0,33.30667262,20.34915974,0,36.12088734,19.79655538,0,33.06011898,20.50938137,0,34.65242399,20.15372657,0,35.31331231,19.38638173,0,37.21533723,18.90317209
0.106208894,52.64096424,0,0.875044393,0,0.5,0.994521895,45.16987219,45,45.16987219,0,101340,81,6.36,77.46730911,0,0,0,162.6052428,19.64864533,140.7608975,2.1957,244.0581557,2053.842991,-1630.890718,0,0,1,0.146813441,50.61652791,50,16.24471742,0.946908,50.0246812,50,18.06107374,0.976593279,50.44848197,50,23.93892626,0.976593279,50.44848197,50,25.75528258,0,38.61291067,17.8630269,0,42.756154,16.39550764,0,33.48337432,20.2201934,0,36.34466258,19.62896021,0,32.87732736,20.55855509,0,34.43061637,20.20176208,0,35.0764374,19.45944638,0,36.90207821,18.98843272
0.106208894,50.71559506,0,0.881292173,0,0.5,0.994521895,45.15554288,45,45.15554288,0,101345,81.5,6.33,73.67250121,0,0,0,102.6921496,19.64864533,80.84780424,2.1957,180.1594587,3960.933619,-1551.000025,0,0,1,0.146813441,50.60612214,50,16.24471742,0.946908,50.41834259,50,18.06107374,0.976593279,50.37592045,50,23.93892626,0.976593279,50.37592045,50,25.75528258,0,38.72189677,17.79424851,0,42.96281325,16.29541435,0,33.67615697,20.09522889,0,36.58785238,19.46800236,0,32.72078102,20.60464082,0,34.24488584,20.24611889,0,34.8698254,19.52818719,0,36.63296291,19.06777815
0.106208894,53.19650848,0,0.887227565,0,0.5,0.994521895,45.02036721,45,45.02036721,0,101350,82,6.3,70.0597763,0,0,0,198.0466809,19.64864533,176.2023356,2.1957,271.7191822,1599.758161,-1474.942659,0,0,1,0.146813441,50.59350906,50,16.24471742,0.946908,50.4702321,50,18.06107374,0.976593279,50.30359942,50,23.93892626,0.976593279,50.30359942,50,25.75528258,0,38.84847496,17.72744446,0,43.19186821,16.1980169,0,33.88393828,19.97373681,0,36.84867041,19.31291787,0,32.58735501,20.64818696,0,34.09044864,20.28750418,0,34.68950545,19.59343329,0,36.40166178,19.14233389
0.106208894,54.62641829,1.8847944,0.892866186,0,0.5,0.994521895,44.92955429,45,49.73693847,0,101355,82.5,6.27,66.62077653,0,0,0,79.98790806,19.64864533,58.14356273,2.1957,150.0476844,12765.03688,-1402.542664,0,10915.27872,1,0.146813441,50.57349074,50,16.24471742,0.946908,50.38824306,50,18.06107374,0.976593279,50.22594949,50,23.93892626,0.976593279,50.22594949,50,25.75528258,0,38.9906406,17.66256193,0,43.44022727,16.10325691,0,34.10539448,19.85542519,0,37.12503339,19.16327462,0,32.47526592,20.68917761,0,33.96436741,20.32592763,0,34.53344078,19.65521125,0,36.20458262,19.21221494
0.106208894,63.95790188,0,0.898222877,0,0.5,0.951056516,45.97925615,45,45.97925615,0,101360,83,6.24,63.29992033,0,0,0,638.2518439,19.64864533,616.4074985,2.1957,704.8726204,1489.15779,-1332.629902,0,0,1,0.146813441,50.5149189,50,18.06107374,0.946908,50.2696171,50,16.24471742,0.976593279,50.11151993,50,16.24471742,0.976593279,50.11151993,50,18.06107374,0,39.14657957,17.59954713,0,43.26221668,16.17039984,0,34.33926945,19.74005272,0,37.41494259,19.01873137,0,32.58620943,20.6253454,0,34.12954538,20.23374126,0,34.62637361,19.60745146,0,36.3357616,19.14484563
0.106208894,119.6035466,0,0.903311733,0,0.5,0.951056516,46.14408502,45,46.14408502,0,101365,83.5,6.21,60.18708412,0,0,0,74.45788951,19.64864533,52.61354418,2.1957,137.7578098,1489.15779,-1267.096508,0,0,1,0.146813441,50.35534906,50,18.06107374,0.946908,50.05139847,50,16.24471742,0.976593279,49.90036291,50,16.24471742,0.976593279,49.90036291,50,18.06107374,0,39.30881278,17.54069815,0,42.8403412,16.33341828,0,34.5788852,19.62997455,0,37.70897958,18.88220843,0,32.83440617,20.50041578,0,34.4722734,20.06640863,0,34.87318347,19.49503015,0,36.66773932,18.99740826
0.106208894,241.8113986,0,0.908146147,0,0.5,0.951056516,45.45320521,45,45.45320521,0,101370,84,6.18,57.22480512,0,0,0,74.4578895,19.64864533,52.61354416,2.1957,134.6449736,1526.02458,-1204.732739,0,0,1,0.146813441,50.12821364,50,18.06107374,0.946908,49.75863681,50,16.24471742,0.976593279,49.61126616,50,16.24471742,0.976593279,49.61126616,50,18.06107374,0,39.1849039,17.60225821,0,42.37352609,16.52070257,0,34.82564304,19.52379993,0,38.00857148,18.75206625,0,33.13306519,20.35837764,0,34.87750736,19.8794043,0,35.17666824,19.36375466,0,37.07102085,18.8277764
0.106208894,261.7728651,0,0.912738839,0,0.5,0.951056516,45.76614167,45,45.76614167,0,101375,84.5,6.15,54.40605108,0,0,0,76.30122898,19.64864533,54.45688365,2.1957,133.5260341,7140.316375,-1145.390549,0,0,1,0.146813441,50.11291505,50,18.06107374,0.946908,49.66781963,50,16.24471742,0.976593279,49.92641617,50,16.24471742,0.976593279,49.92641617,50,18.06107374,0,38.90008481,17.73376316,0,41.95173362,16.69864619,0,35.08143487,19.42000993,0,38.31564114,18.6266052,0,33.44134295,20.21921972,0,35.29079084,19.6977922,0,35.49092937,19.23459194,0,37.48416152,18.662307
0.106208894,-106.6555281,0,0.917101897,0,0.5,0.951056516,45.3340425,45,45.3340425,0,101380,85,6.12,51.72409306,0,0,0,357.0158187,19.64864533,335.1714734,2.1957,411.4218698,1526.024579,-1088.928275,0,0,1,0.146813441,50.0699967,50,18.06107374,0.946908,49.56782248,50,16.24471742,0.976593279,49.99393567,50,16.24471742,0.976593279,49.99393567,50,18.06107374,0,38.57614426,17.88632907,0,41.57706277,16.86538589,0,35.34621295,19.31806526,0,38.63073428,18.5048254,0,33.74882704,20.08738559,0,35.69827097,19.52698386,0,35.80416431,19.11232003,0,37.89133645,18.50687888
0.106208894,261.046748,0,0.921246802,0,0.5,0.951056516,45.63298207,45,45.63298207,0,101385,85.5,6.09,49.17249496,0,0,0,76.30122896,19.64864533,54.45688363,2.1957,128.025322,4327.342398,-1035.21042,0,0,1,0.146813441,50.04006207,50,18.06107374,0.946908,49.75488699,50,16.24471742,0.976593279,49.90665035,50,16.24471742,0.976593279,49.90665035,50,18.06107374,0,38.27619595,18.03389327,0,41.24714914,17.02075313,0,35.61864965,19.21806726,0,38.95351374,18.38618162,0,34.05626541,19.96182692,0,36.10113401,19.36549395,0,36.11713938,18.99595208,0,38.2937034,18.36011665
0.106208894,-101.8176328,0,0.925184462,0,0.5,0.951056516,45.55494754,45,45.55494754,0,101390,86,6.06,46.74510316,0,0,0,216.3671199,19.64864533,194.5227746,2.1957,265.5396149,1489.157789,-984.1074349,0,0,1,0.146813441,50.00566805,50,18.06107374,0.946908,49.96704681,50,16.24471742,0.976593279,49.80192738,50,16.24471742,0.976593279,49.80192738,50,18.06107374,0,38.28592461,18.05877133,0,40.94459728,17.17048136,0,35.89732443,19.12019978,0,39.28317592,18.2703968,0,34.36590295,19.84087313,0,36.50265808,19.21108268,0,36.4323804,18.88380346,0,38.69485701,18.21979483
0.106208894,237.7439351,0,0.928925239,0,0.5,0.951056516,45.20350241,45,45.20350241,0,101395,86.5,6.03,44.43603618,0,0,0,74.45788945,19.64864533,52.61354412,2.1957,121.2029926,1489.157789,-935.4954985,0,0,1,0.146813441,49.78942971,50,18.06107374,0.946908,49.68895495,50,16.24471742,0.976593279,49.52851643,50,16.24471742,0.976593279,49.52851643,50,18.06107374,0,38.4910446,18.00705355,0,40.67086283,17.31328273,0,36.18110505,19.02454678,0,39.61876926,18.15731765,0,34.67888587,19.72348038,0,36.90456862,19.06235367,0,36.75123681,18.77481347,0,39.09674233,18.08452165
0.106208894,240.6064586,0,0.932478977,0,0.5,0.951056516,45.70766005,45,45.70766005,0,101400,87,6,42.23967459,0,0,0,74.45788945,19.64864533,52.61354411,2.1957,118.8939256,1489.157789,-889.2563071,0,0,1,0.146813441,49.81107898,50,18.06107374,0.946908,49.64534758,50,16.24471742,0.976593279,49.48452358,50,16.24471742,0.976593279,49.48452358,50,18.06107374,0,38.76642875,17.93009988,0,40.42813887,17.44763444,0,36.46893345,18.93119374,0,39.95946847,18.04679663,0,34.99539701,19.60912999,0,37.30723704,18.9185992,0,37.07403752,18.66843535,0,39.49978741,17.95361719
0.106208894,-165.4791655,0,0.935855028,0,0.5,0.951056516,45.60268319,45,45.60268319,0,101405,87,5.95,40.15065098,0,0,0,74.45788944,19.64864533,52.61354411,2.1957,116.697564,2442.750121,-845.2768628,0,0,1,0.146813441,49.84295792,50,18.06107374,0.199214,49.69921302,50,16.24471742,0.220220162,49.54860064,50,16.24471742,0.220220162,49.54860064,50,18.06107374,123.191,39.0328203,17.85357321,0,40.15973281,17.57524463,318.2495028,36.73305156,18.84537035,0,40.22244567,17.93276231,151.1673507,35.29546035,19.49999209,0,37.65673228,18.77644677,151.1673507,37.37920286,18.5670466,0,39.85348724,17.82365456
